ISO28178
FILE_DESCRIPTOR	"FOGRA53"
ORIGINATOR	"Fogra. www.fogra.org"
CREATED	"July 2017"
TARGET_TYPE	"ISO12642-2"
INSTRUMENTATION	"D50. 2 degree. geometry 45/0. no polarisation filter. white backing. according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"Large gamut Colour Exchange Space"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50"
WEIGHTING_FUNCTION	"OBSERVER. 2 degree"

# The following flag is intended to improve compatibility with legacy devices.
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"

NUMBER_OF_FIELDS	8
BEGIN_DATA_FORMAT
SAMPLE_ID	CMYK_C	CMYK_M	CMYK_Y	CMYK_K	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS	1617
BEGIN_DATA
1032	20	100	0	0	46.074	68.461	-26.811	0.243
999	70	10	85	0	57.126	-60.541	42.127	0.07
966	3	3	40	40	66.122	-7.208	35.722	0.107
933	100	40	40	20	36.889	-27.764	-28.831	0.118
900	10	10	20	0	90.702	-4.817	7.431	0.413
867	40	10	10	20	72.692	-17.507	-10.323	0.277
834	3	0	3	3	95.042	-2.989	-2.241	0.549
801	10	30	10	0	84.429	11.585	-8.688	0.523
768	85	30	20	0	53.128	-24.876	-39.47	0.204
735	100	100	0	80	9.506	8.314	-23.641	0.048
702	0	40	100	20	67.373	14.574	81.171	0.049
669	70	100	0	20	29.454	41.936	-46.495	0.228
636	3	40	0	3	81.02	24.41	-17.388	0.527
603	30	55	40	0	65.353	13.76	-1.165	0.275
570	20	100	20	20	40.262	57.518	-10.579	0.143
537	10	100	30	0	47.706	66.997	-2.904	0.177
504	100	20	40	60	25.162	-29.024	-13.09	0.047
471	70	40	70	10	49.874	-32.407	10.438	0.104
438	30	30	30	0	77.014	-4.61	-1.173	0.309
405	40	20	20	20	69.377	-14.356	-5.797	0.25
372	10	0	70	10	83.341	-16.933	64.739	0.09
339	20	100	55	0	41.99	55.826	8.695	0.096
306	3	3	3	0	95.14	-1.22	-3.62	0.626
273	0	0	0	2	96.47	-0.79	-3.819	0.634
240	0	100	70	0	51.028	65.529	29.622	0.088
207	10	6	6	20	82.703	-3.838	0.064	0.348
174	70	40	100	40	33.47	-25.238	29.835	0.043
141	55	100	30	0	29.662	42.254	-27.048	0.171
108	100	100	20	20	20.496	21.413	-47.422	0.079
75	100	100	0	70	11.542	11.649	-27.892	0.083
42	0	0	100	60	48.15	-3.132	58.308	0.017
9	0	100	0	10	49.667	71.985	-15.143	0.216
1594	85	40	55	0	46.329	-33.718	-13.041	0.134
1561	100	55	100	0	29.703	-40.575	15.053	0.079
1528	0	30	70	0	81.01	8.7	57.258	0.179
1495	0	40	0	10	78.985	23.034	-13.672	0.499
1462	10	20	70	0	82.017	-4.598	55.573	0.126
1429	40	27	27	10	71.514	-12.528	-5.338	0.288
1396	100	100	100	80	9.97	-4.301	-0.017	0.019
1363	70	100	70	80	10.213	5.134	-1.849	0.039
1330	20	20	20	60	47.071	-3.453	9.522	0.078
1297	30	100	0	0	43.35	63.342	-32.483	0.226
1264	100	20	0	60	27.012	-17.69	-28.704	0.043
1231	0	0	0	20	86.013	-0.863	0.152	0.404
1198	40	40	40	40	50.651	-4.895	4.355	0.136
1165	0	0	0	15	89.644	-1.07	-1.122	0.489
1132	70	30	20	0	60.115	-22.76	-30.272	0.287
1099	20	0	40	0	86.322	-21.122	27.685	0.226
1066	0	40	40	3	78.111	18.091	23.454	0.275
1033	10	10	55	0	86.644	-10.361	45.552	0.173
1000	40	40	100	60	33.301	-5.485	35.945	0.034
967	100	30	100	0	35.338	-57.967	23.696	0.049
934	85	20	30	0	55.632	-38.856	-28.54	0.203
901	70	0	20	60	37.919	-29.264	-4.607	0.079
868	20	0	10	0	89.75	-13.396	-3.252	0.424
835	100	20	30	0	49.084	-37.945	-36.345	0.14
802	100	10	0	20	49.496	-26.243	-48.217	0.176
769	100	0	85	0	49.366	-78.931	17.156	0.059
736	85	100	85	0	22.83	2.799	1.402	0.105
703	40	0	40	3	78.011	-36.041	18.33	0.231
670	100	10	85	0	44.41	-72.54	14.985	0.046
637	40	20	100	0	65.63	-24.746	70.023	0.033
604	55	10	10	0	74.414	-27.414	-24.339	0.372
571	100	100	70	60	11.146	-0.404	-9.742	0.023
538	0	100	0	80	19.609	31.516	-1.692	0.049
505	0	0	40	60	51.195	-4.901	31.858	0.056
472	0	20	10	10	85.67	7.252	2.058	0.41
439	70	100	70	0	25.047	15.361	-3.586	0.065
406	70	0	40	0	67.424	-56.493	-0.954	0.204
373	100	100	0	100	7.623	1.572	-8.899	0.039
340	100	40	0	0	46.334	-5.124	-62.13	0.207
307	30	70	70	0	55.016	19.403	23.275	0.121
274	0	20	20	10	84.71	5.619	11.854	0.337
241	100	55	10	0	40.455	-0.186	-57.609	0.143
208	40	40	3	0	68.947	7.894	-33.81	0.408
175	40	10	20	10	76.777	-21.853	-4.681	0.262
142	10	70	30	0	64.747	40.119	-3.265	0.271
109	70	0	85	0	61.597	-67.484	43.221	0.072
76	30	100	30	0	39.91	56.08	-13.791	0.142
43	100	0	70	40	37.166	-55.618	2.812	0.059
10	100	20	0	0	52.257	-18.04	-58.32	0.168
1595	40	10	55	0	75.239	-33.374	25.141	0.168
1562	85	70	40	0	37.509	-4.651	-31.656	0.132
1529	85	100	10	0	25.223	37.271	-53.79	0.124
1496	0	70	20	60	37.243	25.736	3.515	0.068
1463	30	0	100	0	77.706	-28.202	86.604	0.004
1430	100	100	10	0	24.263	29.685	-58.288	0.117
1397	100	10	70	20	41.46	-62.281	0.446	0.03
1364	55	20	100	0	58.457	-37.456	60.801	0.04
1331	0	70	55	0	66.142	40.29	26.037	0.176
1298	40	0	0	0	83.627	-20.886	-23.211	0.473
1265	10	20	40	0	85.64	-1.985	24.68	0.292
1232	55	55	70	0	54.593	-10.885	12.401	0.124
1199	20	20	20	0	85.018	-3.82	-0.74	0.383
1166	100	100	0	20	24.694	28.581	-57.289	0.175
1133	0	20	0	0	90.39	11.195	-10.454	0.583
1100	3	0	0	3	95.418	-2.354	-5.264	0.569
1067	100	0	100	20	44.532	-71.085	30.357	0.025
1034	0	10	55	0	89.871	-4.417	50.197	0.186
1001	70	40	100	60	25.298	-18.232	22.004	0.039
968	10	10	100	20	73.107	-7.246	85.901	0.008
935	0	0	40	3	92.908	-8.48	39.102	0.282
902	40	10	100	20	62.454	-27.64	67.851	0.018
869	0	40	100	0	75.109	18.79	89.424	0.007
836	40	40	70	80	25.952	-4.647	17.033	0.037
803	40	27	27	0	74.249	-12.314	-8.6	0.335
770	0	40	70	80	31.565	5.723	28.138	0.016
737	55	70	0	0	51.957	28.818	-49.032	0.34
704	100	20	85	0	40.565	-64.663	10.63	0.072
671	70	40	0	40	41.734	-6.599	-30.786	0.146
638	0	3	0	3	95.353	0.629	-4.453	0.616
605	10	20	100	0	78.648	-1.466	89.782	0.061
572	10	0	40	0	89.891	-14.751	32.762	0.197
539	100	10	55	0	48.264	-59.45	-13.539	0.098
506	40	55	0	0	63.083	21.655	-39.514	0.436
473	40	10	0	0	80.829	-14.344	-25.923	0.509
440	85	100	55	0	21.855	14.252	-22.181	0.08
407	0	3	40	3	92.028	-6.94	37.278	0.289
374	30	10	70	0	77.066	-27.752	48.896	0.096
341	70	30	0	0	61.54	-11.93	-48.101	0.351
308	40	0	100	100	18.055	-7.484	13.97	0.016
275	70	100	0	40	24.075	32.988	-35.377	0.108
242	0	10	70	10	84.277	-5.244	65.161	0.07
209	20	70	100	40	41.52	18.88	43.971	0.007
176	70	20	100	60	28.958	-26.904	26.723	0.008
143	0	100	0	100	11.593	17.581	0.116	0.048
110	40	20	85	0	67.159	-29.177	54.39	0.085
77	100	100	100	60	12.362	-4.14	1.255	0.037
44	10	70	70	0	62.089	33.927	34.782	0.154
11	0	0	10	0	96.223	-3.259	6.488	0.557
1596	0	40	0	40	60.241	15.82	-4.853	0.194
1563	40	40	70	10	61.821	-12.544	28.341	0.178
1530	70	55	100	0	41.094	-23.918	36.473	0.012
1497	0	10	20	20	81.9	-1.059	17.254	0.282
1464	20	10	70	10	78.051	-18.946	55.971	0.085
1431	0	10	0	0	93.862	4.984	-7.225	0.598
1398	20	0	30	0	87.296	-18.839	17.365	0.294
1365	40	100	40	100	9.573	8.144	-0.586	0.023
1332	20	0	20	10	84.73	-15.818	8.935	0.384
1299	70	55	40	0	50.511	-10.653	-21.351	0.164
1266	100	70	0	0	37.835	13.524	-65.365	0.164
1233	70	70	70	20	40.927	-8.391	-0.111	0.118
1200	70	0	0	0	72.178	-35.93	-38.977	0.359
1167	100	70	0	20	33.659	10.001	-57.77	0.213
1134	40	100	100	40	28.064	24.953	24.299	0.035
1101	0	100	100	40	36.569	47.577	38.711	0.032
1068	40	70	70	40	38.179	9.288	15.844	0.068
1035	100	40	20	40	31.463	-16.373	-32.684	0.13
1002	100	70	40	40	22.53	-7.503	-26.614	0.045
969	20	10	0	0	88.055	-3.929	-16.151	0.522
936	55	40	0	0	63.44	2.997	-43.001	0.403
903	100	100	0	40	19.67	20.515	-45.45	0.08
870	0	40	20	20	72.168	17.503	7.668	0.26
837	40	40	100	100	14.787	-2.158	10.031	0.007
804	40	30	10	0	73.489	-3.942	-24.459	0.411
771	100	85	70	0	25.386	-10.098	-17.542	0.06
738	55	85	10	0	43.032	36.803	-42.989	0.249
705	70	20	10	0	64.788	-26.704	-35.981	0.305
672	20	20	55	0	80.361	-10.559	35.613	0.164
639	40	20	100	40	48.931	-17.844	52.052	0.013
606	85	40	0	0	51.947	-5.195	-57.023	0.28
573	30	0	85	0	77.934	-34.241	71.254	0.04
540	0	0	75	0	91.102	-10.634	77.66	0.04
507	0	40	40	20	70.872	14.209	26.31	0.164
474	40	0	100	80	30.074	-12.45	29.583	0.034
441	20	70	20	0	62.269	38.178	-16.292	0.359
408	7	0	7	7	91.664	-5.982	0.966	0.43
375	40	0	40	0	78.647	-36.346	17.576	0.22
342	40	20	70	60	39.213	-15.972	27.485	0.068
309	30	0	70	0	79.152	-34.264	53.642	0.134
276	10	30	70	0	78.171	2.339	51.899	0.067
243	100	100	70	0	21.472	0.971	-18.301	0.036
210	0	0	80	0	90.738	-10.308	82.67	0.06
177	55	0	85	0	67.695	-57.192	54.197	0.086
144	20	40	40	60	41.462	3.286	15.556	0.053
111	0	0	0	80	36.764	-1.008	8.583	0.028
78	10	20	55	0	83.439	-3.787	40.393	0.172
45	10	70	40	20	58.013	33.871	9.24	0.225
12	0	0	100	10	84.296	-6.77	100.44	0.003
1597	30	100	70	0	36.544	45.698	15.124	0.056
1564	0	40	100	60	42.142	8.394	49.561	0.024
1531	40	0	3	0	83.205	-22.225	-20.312	0.473
1498	40	40	20	0	69.167	1.061	-19.529	0.353
1465	70	10	20	0	66.874	-40.239	-22.913	0.249
1432	100	70	70	40	21.87	-15.903	-11.02	0.06
1399	55	85	30	0	40.544	26.932	-26.777	0.179
1366	40	30	55	0	69.91	-18.756	18.608	0.19
1333	0	40	70	0	77.086	16.099	54.201	0.11
1300	10	20	30	0	86.603	-0.209	14.273	0.356
1267	40	0	20	10	78.071	-27.837	-0.443	0.301
1234	80	65	65	60	22.876	-10.291	-2.39	0.022
1201	70	40	10	0	57.178	-7.865	-42.848	0.249
1168	30	85	85	0	45.175	28.997	32.664	0.045
1135	70	70	0	20	42.634	18.353	-46.992	0.213
1102	0	100	100	100	11.694	15.385	5.798	0.012
1069	20	40	70	20	64.605	1.265	42.139	0.072
1036	40	0	100	60	41.207	-18.088	45.334	0.073
1003	55	70	30	0	49.26	14.308	-25.262	0.244
970	40	20	0	20	69.923	-7.168	-21.628	0.343
937	40	40	40	100	15.495	-1.356	4.325	0.041
904	40	0	70	80	30.515	-16.793	25.869	0.073
871	0	0	0	60	53.804	-0.977	6.344	0.096
838	100	0	40	40	39.02	-47.311	-13.754	0.079
805	55	40	30	0	62.937	-11.34	-19.639	0.288
772	85	40	70	0	43.764	-40.413	1.665	0.044
739	70	55	20	0	50.748	-0.557	-38.063	0.178
706	85	0	55	0	58.779	-67.291	2.043	0.133
673	0	100	55	0	50.594	67.809	19.528	0.108
640	100	0	40	80	19.923	-29.242	-4.782	0.052
607	0	100	70	40	36.73	49.221	23.595	0.064
574	85	55	0	0	47.345	6.09	-59.316	0.223
541	40	85	40	0	45.743	32.212	-12.259	0.207
508	40	100	40	80	14.115	19.337	-1.212	0.089
475	55	85	20	0	41.042	32.526	-34.825	0.254
442	0	10	40	0	90.804	-2.924	34.364	0.273
409	70	0	100	40	44.962	-42.752	42.784	0.062
376	20	20	0	10	81.456	2.372	-16.199	0.457
343	20	40	0	0	76.439	18.078	-25.832	0.535
310	10	70	70	10	59.737	31.985	36.164	0.074
277	55	10	0	0	75.277	-22.048	-33.718	0.478
244	100	85	85	0	25.007	-15.803	-5.415	0.083
211	10	40	40	10	74.788	11.954	18.874	0.228
178	100	40	70	0	37.248	-42.357	-9.355	0.08
145	10	55	100	0	65.703	22.788	75.088	0.005
112	100	55	55	0	34.887	-24.833	-24.14	0.101
79	40	20	20	40	56.671	-12.637	-1.176	0.163
46	55	70	40	0	49.661	10.249	-17.647	0.184
13	20	10	10	10	85.096	-7.11	-4.46	0.41
1598	40	0	0	40	61.027	-16.93	-9.617	0.18
1565	30	10	85	0	74.847	-27.88	65.479	0.052
1532	30	40	70	0	67.614	-4.426	34.758	0.143
1499	100	40	100	80	13.741	-17.972	4.869	0.033
1466	85	40	100	0	38.51	-43.337	30.113	0.104
1433	20	30	85	0	72.864	-5.204	63.474	0.078
1400	70	20	70	10	54.39	-50.359	20.891	0.082
1367	70	10	0	20	61.672	-27.365	-34.237	0.246
1334	40	85	70	0	43.342	22.994	14.377	0.153
1301	10	70	0	10	63.979	45.274	-25.556	0.442
1268	40	10	30	0	78.624	-26.021	2.058	0.263
1235	40	0	70	0	75.443	-43.424	47.876	0.131
1202	100	70	100	0	27.6	-31.41	11.806	0.048
1169	30	30	70	0	71.383	-12.93	40.571	0.123
1136	20	20	10	0	85.087	-0.159	-10.832	0.452
1103	100	40	20	20	38.944	-16.97	-42.768	0.147
1070	40	100	40	0	34.687	46.512	-11.353	0.17
1037	10	40	0	20	72.771	18.037	-14.145	0.372
1004	0	0	40	40	67.133	-6.732	37.654	0.125
971	100	100	100	0	21.382	-9.946	5.284	0.069
938	0	100	100	20	45.072	57.492	50.329	0.024
905	0	70	30	0	66.671	44.096	3.284	0.231
872	40	100	100	20	34.638	29.612	32.797	0.076
839	0	70	40	80	26.01	17.634	12.82	0.019
806	10	85	55	0	56.375	47.626	16.188	0.113
773	100	10	70	0	46.101	-68.227	0.064	0.042
740	20	70	70	10	56.265	25.85	30.513	0.123
707	20	70	100	60	32.041	14.371	32.652	0.02
674	40	3	0	3	82.236	-18.899	-23.331	0.453
641	70	100	70	60	13.421	8.749	-2.033	0.069
608	40	40	10	20	61.787	3.336	-21.193	0.294
575	0	10	70	0	88.508	-5.079	67.106	0.078
542	0	55	100	0	69.758	29.321	83.419	0.012
509	40	40	40	10	65.522	-4.874	-0.19	0.223
476	0	40	70	60	43.263	7.599	36.726	0.022
443	85	55	30	0	44.026	-9.524	-37.52	0.138
410	3	40	3	40	60.245	14.395	-3.666	0.215
377	100	100	85	0	21.908	-4.052	-7.884	0.068
344	0	0	0	0	96.972	-0.751	-4.217	0.624
311	100	55	70	0	33.633	-29.541	-13.094	0.08
278	0	40	20	10	76.81	20.007	4.06	0.352
245	40	27	27	100	15.978	-3.797	4.993	0.025
212	40	40	20	10	66.761	1.219	-16.458	0.269
179	100	0	30	0	55.222	-51.351	-30.718	0.183
146	85	40	10	0	50.778	-10.976	-49.622	0.21
113	70	40	0	60	30.299	-6.624	-21.812	0.06
80	40	20	10	20	69.777	-10.907	-13.77	0.272
47	40	40	10	0	68.774	4.973	-28.395	0.356
14	10	70	40	0	64.411	37.271	6.163	0.198
1599	0	100	20	40	37.105	52.89	0.373	0.094
1566	100	40	10	20	40.236	-11.73	-48.499	0.129
1533	0	0	0	30	78.512	-1.112	1.892	0.362
1500	85	0	0	0	65.262	-35.969	-46.596	0.289
1467	0	20	70	10	81.222	0.477	62.134	0.128
1434	100	0	100	100	12.409	-16.324	6.45	0.066
1401	55	100	85	0	28.892	22.001	17.11	0.039
1368	0	0	30	0	94.493	-7.199	28.225	0.306
1335	25	0	0	0	89.199	-12.557	-15.623	0.58
1302	10	10	100	0	82.367	-7.792	93.92	0.021
1269	40	40	3	40	50.831	3.058	-17.405	0.149
1236	0	0	0	3	96.372	-0.925	-3.929	0.632
1203	40	20	0	40	57.281	-7.39	-13.892	0.168
1170	10	0	30	0	91.017	-12.98	21.841	0.354
1137	0	0	0	20	85.835	-1.01	0.294	0.451
1104	85	30	0	0	55.278	-13.906	-55.468	0.196
1071	0	40	0	0	81.7	25.897	-16.938	0.555
1038	100	0	0	0	58.122	-32.465	-53.478	0.153
1005	0	0	30	0	94.495	-7.018	28.127	0.305
972	20	40	0	10	73.926	17.273	-22.36	0.435
939	20	40	100	40	50.195	3.26	56.781	0.024
906	55	100	0	0	36.396	53.037	-45.898	0.244
873	40	20	10	0	76.895	-10.951	-20.431	0.415
840	10	10	0	0	91.328	0.695	-11.745	0.572
807	70	100	40	20	22.419	28.075	-24.465	0.086
774	100	85	100	0	24.337	-21.401	7.635	0.068
741	70	0	20	20	62.481	-43.143	-15.279	0.18
708	10	20	10	10	84.679	3.546	-3.056	0.488
675	0	70	10	0	67.777	48.449	-15.349	0.443
642	70	40	100	20	40.759	-30.082	36.409	0.025
609	40	0	100	40	53.847	-24.972	59.208	0.073
576	40	0	20	0	81.301	-28.771	-3.255	0.331
543	70	20	40	20	55.45	-37.202	-7.025	0.122
510	0	55	55	0	71.949	28.657	31.477	0.159
477	0	0	15	0	95.63	-4.245	11.821	0.442
444	40	100	0	100	9.882	11.051	-3.997	0.054
411	20	40	70	40	52.954	1.248	34.723	0.052
378	30	0	40	0	82.372	-28.16	22.646	0.189
345	55	0	40	0	73.237	-46.779	7.38	0.207
312	40	85	85	0	41.588	21.261	27.342	0.051
279	0	40	40	100	18.225	5.048	11.937	0.06
246	100	70	70	20	26.592	-18.224	-15.559	0.068
213	100	20	100	60	21.278	-35.35	12.853	0.03
180	40	40	0	0	68.798	8.891	-35.844	0.452
147	20	70	0	0	62.617	44.052	-32.99	0.44
114	0	0	0	85	33.38	-0.575	7.992	0.041
81	40	0	40	70	37.539	-18.293	17.989	0.077
48	40	70	100	60	27.003	5.731	24.836	0.015
15	0	100	100	10	48.472	61.171	53.372	0.011
1600	70	20	70	0	56.565	-51.086	18.036	0.111
1567	10	10	40	0	88.677	-8.676	28.236	0.255
1534	85	10	85	0	50.575	-66.126	26.525	0.056
1501	30	70	20	0	59.448	32.006	-21.221	0.311
1468	0	0	0	5	95.401	-0.822	-3.35	0.631
1435	20	10	100	0	78.139	-14.961	88.502	0.005
1402	0	0	10	0	96.039	-3.366	6.962	0.531
1369	60	45	45	0	58.774	-15.732	-10.019	0.223
1336	0	10	85	0	87.597	-4.742	80.776	0.038
1303	70	10	20	10	64.443	-38.4	-21.055	0.243
1270	20	0	40	10	82.665	-20.521	29.069	0.199
1237	30	20	30	0	80.64	-11.898	2.716	0.309
1204	10	70	100	20	54.241	29.46	60.239	0.059
1171	55	30	85	0	57.463	-35.312	39.105	0.066
1138	70	0	20	10	67.041	-45.419	-17.207	0.188
1105	100	100	0	10	25.88	32.186	-62.455	0.157
1072	40	0	70	60	42.111	-22.662	32.282	0.022
1039	70	100	100	80	13.096	3.151	3.796	0.048
1006	40	70	20	20	50.364	23.396	-20.619	0.228
973	20	40	20	10	73.729	11.345	-5.359	0.338
940	70	100	100	60	16.708	5.617	9.944	0.016
907	70	40	20	10	53.997	-12.745	-32.489	0.277
874	100	0	0	0	58.442	-32.177	-53.213	0.194
841	0	100	0	0	51.829	74.608	-16.196	0.295
808	0	0	100	0	88.936	-7.381	106.22	0.006
775	0	0	0	100	19.804	-0.783	7.815	0.04
742	80	65	65	0	42.19	-17.155	-9.668	0.126
709	100	70	100	60	15.83	-16.022	4.811	0.037
676	40	40	100	40	44.237	-7.838	45.719	0.058
643	70	20	40	0	61.429	-41.213	-9.346	0.175
610	70	70	40	20	39.588	1.946	-21.914	0.127
577	100	40	100	60	18.731	-26.482	8.518	0.018
544	85	0	100	0	54.773	-69.048	46.485	0.061
511	30	55	55	0	64.212	10.404	12.662	0.218
478	70	0	40	20	60.439	-50.402	0.872	0.132
445	0	20	30	0	87.445	5.332	19.823	0.339
412	20	0	55	0	84.706	-23.301	41.28	0.175
379	20	0	0	10	87.031	-10.007	-10.184	0.5
346	10	40	40	0	77.394	13.343	16.087	0.303
313	100	0	70	0	51.143	-70.357	0.236	0.1
280	20	40	55	0	73.031	5.164	23.473	0.218
247	10	10	70	20	75.821	-10.782	58.746	0.057
214	0	75	0	0	65.41	55.461	-24.334	0.465
181	100	10	100	20	38.755	-62.953	24.051	0.084
148	100	100	40	40	15.791	11.052	-28.635	0.056
115	70	70	20	20	40.175	9.846	-34.234	0.203
82	55	40	40	0	62.48	-14.776	-10.634	0.22
49	55	70	55	0	48.618	5.981	-5.76	0.176
16	0	70	0	10	65.305	48.4	-21.515	0.405
1601	100	85	85	60	14.055	-9.874	-3.016	0.064
1568	40	100	0	40	29.627	43.612	-24.237	0.108
1535	70	70	40	80	16.615	-0.109	-6.239	0.044
1502	55	70	85	0	45.646	-2.255	22.359	0.066
1469	0	40	0	0	82.028	25.499	-16.613	0.566
1436	3	0	0	40	69.209	-2.206	3.135	0.192
1403	70	0	70	40	46.85	-47.919	21.538	0.032
1370	85	10	10	0	61.255	-35.5	-41.17	0.245
1337	0	0	10	20	85.009	-3.304	10.091	0.348
1304	85	20	40	0	54.502	-43.945	-19.478	0.088
1271	30	20	70	0	74.418	-19.67	42.775	0.076
1238	70	20	10	20	58.205	-25.226	-29.448	0.167
1205	70	70	55	0	44.536	-3.934	-12.852	0.158
1172	40	0	70	20	67.829	-38.165	43.539	0.079
1139	70	100	70	20	22.912	14.358	-5.828	0.06
1106	0	40	40	0	78.509	19	21.276	0.27
1073	0	20	0	10	86.908	9.408	-7.811	0.533
1040	85	55	40	0	43.035	-15.059	-29.341	0.174
1007	70	100	40	0	24.126	30.408	-26.071	0.124
974	70	20	0	0	65.318	-19.94	-45.151	0.38
941	40	10	100	0	69.324	-31.284	74.383	0.032
908	40	40	0	40	50.575	4.239	-19.033	0.171
875	50	0	0	0	80.145	-26.22	-27.82	0.386
842	0	50	0	0	77.21	33.572	-19.629	0.554
809	0	0	50	0	93.164	-9.153	47.985	0.155
776	0	0	0	50	62.307	-1.091	5.273	0.172
743	50	40	40	0	65.222	-11.188	-7.971	0.244
710	40	10	10	10	77.805	-17.637	-13.75	0.364
677	70	40	10	10	54.85	-8.031	-40.11	0.256
644	55	0	70	0	69.319	-56.9	37.653	0.136
611	40	100	70	0	32.75	37.689	10.013	0.096
578	20	40	85	0	69.266	2.713	56.203	0.063
545	30	70	0	0	60.443	38.524	-36.798	0.407
512	40	0	20	40	59.639	-21.779	4.723	0.126
479	100	20	40	0	47.361	-43.124	-28.928	0.133
446	0	70	70	40	48.407	27.94	32.135	0.047
413	40	40	30	0	69.281	-1.225	-12.353	0.339
380	70	10	70	20	54.364	-51.852	20.127	0.088
347	0	55	70	0	71.377	27.806	44.047	0.099
314	20	40	40	20	67.851	5.693	13.35	0.14
281	0	100	100	60	27.589	36.643	26.786	0.02
248	10	70	40	10	61.991	36.139	7.347	0.208
215	55	30	20	0	67.022	-15.622	-23.011	0.307
182	70	85	100	0	33.839	-3.285	25.73	0.049
149	30	70	55	0	57.142	21.951	8.248	0.196
116	100	20	40	40	34.399	-34.533	-19.559	0.065
83	70	85	40	0	35.648	14.31	-25.992	0.158
50	0	0	0	60	53.54	-0.912	6.404	0.143
17	0	40	3	0	81.327	24.696	-13.716	0.561
1602	70	55	0	0	52.77	10.016	-53.338	0.332
1569	5	0	0	0	95.259	-3.273	-6.205	0.63
1536	20	70	70	20	53.171	23.29	27.743	0.094
1503	0	0	0	40	70.058	-1.004	3.938	0.228
1470	0	0	85	0	90.699	-10.188	86.451	0.074
1437	0	0	100	70	42.481	-2.542	50.471	0.042
1404	0	0	55	0	92.605	-9.96	55.093	0.153
1371	30	30	100	0	67.106	-9.498	74.414	0.041
1338	70	20	70	20	51.217	-46.175	18.151	0.06
1305	70	20	70	40	41.787	-38.199	14.907	0.067
1272	10	10	40	10	84.98	-8.71	30.24	0.263
1239	0	85	100	0	58.541	50.554	65.411	0.02
1206	20	20	20	10	81.866	-4.145	1.886	0.365
1173	0	70	10	20	61.344	42.411	-10.011	0.309
1140	70	100	55	0	24.708	21.937	-15.033	0.049
1107	55	30	70	0	61.101	-34.111	23.874	0.089
1074	100	70	20	20	30.269	1.585	-46.249	0.106
1041	0	100	0	20	46.368	67.516	-13.454	0.245
1008	0	3	3	3	95.068	0.019	-1.521	0.567
975	0	0	40	0	93.707	-8.493	39.135	0.246
942	55	55	10	0	57.293	10.741	-38.416	0.322
909	100	70	70	60	16.082	-12.811	-7.556	0.054
876	0	100	100	0	50.785	63.599	55.369	0.049
843	100	0	100	0	49.198	-77.263	32.196	0.037
810	100	100	0	0	27.716	33.516	-63.664	0.145
777	0	0	0	0	97.079	-0.832	-3.962	0.642
744	20	12	12	0	87.829	-6.42	-6.036	0.523
711	3	3	40	0	91.904	-8.969	36.142	0.275
678	40	3	40	0	78.321	-33.98	15.569	0.25
645	0	0	0	75	41.845	-1.14	8.203	0.033
612	55	55	55	0	56.393	-6.255	-2.253	0.144
579	100	10	30	0	51.869	-44.153	-33.795	0.147
546	20	10	30	0	86.392	-12.439	13.161	0.292
513	70	10	100	20	50.546	-49.566	47.992	0.048
480	20	0	10	10	85.782	-12.75	-0.747	0.419
447	0	0	0	95	23.737	-0.048	8.589	0.061
414	20	70	55	0	60.379	29.001	13.847	0.181
381	7	7	0	7	90.662	-0.272	-8.16	0.559
348	40	40	55	0	66.839	-8.928	12.095	0.198
315	40	10	40	0	77.348	-28.782	10.816	0.234
282	30	40	10	0	72.563	9.849	-22.278	0.445
249	0	40	40	60	44.058	8.973	21.624	0.035
216	20	70	0	60	34.647	24.441	-11.465	0.113
183	0	10	30	0	91.178	-1.323	23.437	0.336
150	70	30	10	0	60.746	-16.781	-39.823	0.257
117	20	70	20	40	45.882	27.644	-6.996	0.111
84	20	100	40	0	43.071	58.472	-2.052	0.155
51	10	40	10	0	79.195	19.948	-12.372	0.473
18	100	0	100	10	47.651	-72.868	29.952	0.074
1603	0	55	10	0	73.877	35.837	-12.125	0.443
1570	55	20	10	0	70.687	-19.545	-28.917	0.363
1537	100	30	40	0	43.415	-36.34	-32.318	0.111
1504	0	0	40	80	36.399	-3.444	27.401	0.051
1471	55	0	20	0	75.545	-39.208	-10.728	0.276
1438	55	85	85	0	37.674	8.981	19.736	0.061
1405	40	70	55	0	53.468	14.972	4.192	0.162
1372	10	20	70	20	73.528	-5.54	56.573	0.087
1339	70	0	0	60	38.719	-24.771	-14.596	0.057
1306	3	3	0	0	95.147	-0.541	-6.494	0.616
1273	55	40	100	0	51.795	-23.253	51.609	0.042
1240	7	0	0	0	94.835	-4.145	-7.003	0.598
1207	40	20	20	10	74.156	-14.233	-8.446	0.338
1174	10	10	10	20	81.97	-2.82	2.097	0.378
1141	70	0	70	60	34.713	-38.054	19.128	0.059
1108	10	70	0	0	66.278	47.537	-28.079	0.495
1075	40	100	0	80	15.552	24.277	-9.947	0.034
1042	10	40	70	20	67.216	7.925	46.097	0.072
1009	55	85	100	0	38.237	7.883	33.673	0.064
