ISO28178
FILE_DESCRIPTOR	"FOGRA55"
ORIGINATOR	"Fogra, www.fogra.org, developed with GMG GmbH & Co. KG"
CREATED	"May 2021"
TARGET_TYPE	"7C-ECG"
INSTRUMENTATION	"D50. 2 degree. geometry 45/0. no polarisation filter. white backing. according to ISO 13655:2009 M1"
PRINT_CONDITIONS	"7C CMYKOGV reference data-set"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"M1"
WEIGHTING_FUNCTION	"ILLUMINANT. D50; OBSERVER. 2 degree"
KEYWORD	"TRACEABILITY"
TRACEABILITY	"NIST"
LGOROWLENGTH	"0"
LGOMCCHANNEL01	"InkName = 'Cyan' LabFullToneColor = '62 -44 -50'"
LGOMCCHANNEL02	"InkName = 'Magenta' LabFullToneColor = '52 81 -7'"
LGOMCCHANNEL03	"InkName = 'Yellow' LabFullToneColor = '95 -6 95'"
LGOMCCHANNEL04	"InkName = 'Black' LabFullToneColor = '12 2 0'"
LGOMCCHANNEL05	"InkName = 'Orange' LabFullToneColor = '65 58 88'"
LGOMCCHANNEL06	"InkName = 'Green' LabFullToneColor = '60 -75 0'"
LGOMCCHANNEL07	"InkName = 'Violet' LabFullToneColor = '22 47 -56'"
NUMBER_OF_FIELDS 11
BEGIN_DATA_FORMAT
SAMPLE_ID	PC7_1	PC7_2	PC7_3	PC7_4	PC7_5	PC7_6	PC7_7	LAB_L	LAB_A	LAB_B
END_DATA_FORMAT
NUMBER_OF_SETS 4884
BEGIN_DATA
1720	40	40	0	40	0	0	0	46.55	7.66	-18.54
1721	100	30	0	0	0	0	0	46.82	-20.29	-51
1722	10	10	10	80	0	0	0	34	0.35	-1.38
1723	0	0	40	80	0	100	0	24.07	-28.02	8.96
1724	40	0	0	40	0	40	0	50.23	-25.74	-13.51
1725	30	85	85	0	0	0	0	43.38	43.99	27.08
1726	40	0	40	100	0	40	0	14.08	-5.66	1.48
1727	100	0	100	0	0	0	0	49.45	-65.93	24.35
1728	0	100	30	0	0	0	0	48.13	72.82	9.76
1729	0	100	0	0	0	0	0	48.06	75.29	-5.18
1730	0	40	0	0	0	0	0	75.43	28.45	-9.24
1731	0	85	0	0	0	0	0	53.32	65.54	-7.71
1732	0	20	0	0	0	0	0	85.2	14.67	-8.29
1733	0	70	0	0	0	0	0	60.42	52.69	-9.17
1734	0	5	0	0	0	0	0	92.42	4.97	-6.6
1735	0	55	0	0	0	0	0	67.98	40.02	-9.56
1736	0	100	0	100	0	0	0	13.3	8.89	4.27
1737	0	30	100	0	0	0	0	75.21	17.28	76.85
1738	100	55	0	0	0	0	0	38.75	-6.19	-49.58
1739	70	0	70	0	0	0	0	61.29	-40.43	18.62
1740	70	40	0	40	0	0	70	20.11	15.74	-32.79
1741	0	0	40	40	70	0	0	51.64	32.64	49.65
1742	100	40	70	0	0	0	0	39.7	-37.18	-4.35
1743	40	100	0	100	0	0	40	11.94	7.16	0.67
1744	0	0	100	80	0	70	0	26.94	-20.74	22.12
1745	40	0	70	80	0	70	0	23.69	-22.26	10.97
1746	70	100	0	80	0	0	40	13.31	11.5	-9.72
1747	70	0	0	0	0	40	0	59.16	-40.93	-30.3
1748	70	70	70	80	0	0	0	17.54	1.42	2.92
1749	0	0	0	0	40	0	0	79.8	28.24	22.43
1750	0	0	0	0	40	0	0	79.8	28.24	22.43
1751	0	40	40	20	0	0	0	63.81	21.02	17.21
1752	0	0	0	20	0	40	0	69.96	-22.01	-3.62
1753	0	0	70	0	40	40	0	64.58	3.46	57.05
1754	0	40	0	40	40	0	40	34.21	29.89	3.72
1755	0	100	0	0	100	40	0	34.94	52.09	39.24
1756	0	40	20	80	0	0	0	29.36	9.42	2.09
1757	0	0	100	40	100	40	0	39.47	24.29	50.1
1758	20	0	40	40	0	0	0	61.72	-8.82	13.51
1759	100	0	100	0	0	0	40	35.07	-39.57	8.98
1760	100	20	20	20	0	0	0	42.44	-29.59	-32.98
1761	0	0	70	0	40	70	0	55.21	-15.82	47.35
1762	0	0	0	20	0	40	40	48.91	-7.06	-15.4
1763	0	20	0	0	0	0	70	41.11	29.84	-33.54
1764	0	20	0	20	0	0	100	18.79	39.14	-43.3
1765	100	0	0	0	100	0	40	19.87	5.95	5.14
1766	20	0	20	40	0	0	0	62.92	-7.02	0.95
1767	20	100	0	0	0	0	40	31.73	53.76	-19.72
1768	0	40	100	0	0	0	40	50.83	26.02	47.21
1769	0	0	0	0	0	1.2	0	94.57	0.75	-5.94
1770	100	100	100	0	0	0	0	23.26	-1.43	-1.68
1771	45	35.46	35.46	0	0	0	0	60.32	0.68	-3.23
1772	20	0	70	0	0	100	0	55.89	-72.79	33.25
1773	20	100	100	80	0	0	0	18.67	17.19	11.54
1774	0	70	0	20	0	0	0	52.56	45.08	-8.58
1775	100	0	0	80	0	40	40	16.51	-4.3	-14.42
1776	20	40	0	40	0	0	0	51.2	13.56	-12.79
1777	20	0	20	0	0	100	0	56.54	-73.96	5.48
1778	20	70	100	80	0	0	0	21.58	11.02	15.49
1779	70	0	0	20	0	70	0	46.92	-46.97	-20.6
1780	0	100	0	0	0	100	40	16.33	11.23	-20.6
1781	0	0	0	80	100	70	100	10.97	7.11	3.71
1782	0	0	0	0	40	0	0	79.8	28.24	22.43
1783	0	0	0	0	40	0	0	79.8	28.24	22.43
1784	0	40	0	0	40	40	100	16.93	26.45	-15.56
1785	100	0	100	0	40	40	0	35.83	-41.27	22.14
1786	40	0	0	0	100	0	70	26.04	28.78	21.91
1787	100	0	0	0	100	70	0	20.98	-8.2	8.21
1788	100	0	40	40	100	0	0	21.91	-1.05	16
1789	0	40	70	0	70	70	0	38.55	18.05	40
1790	0	100	40	40	0	0	70	20.21	34.24	-2.12
1791	40	0	40	0	0	40	70	32	-4.27	-16.13
1792	40	40	0	40	0	70	0	34.13	-19.93	-13.22
1793	40	70	0	0	0	40	70	21.54	21.72	-30.19
1794	40	0	20	60	0	0	0	44.95	-10.16	-4.74
1795	40	100	20	60	0	0	0	22.27	28.94	-7.5
1796	40	0	40	60	0	0	0	44.02	-12.08	4.67
1797	40	70	40	60	0	0	0	28.35	15.13	-0.31
1798	70	20	0	60	0	0	0	34.83	-8.72	-22.31
1799	0	70	40	0	0	100	0	31.82	-23.55	0.7
1800	70	0	40	0	40	70	0	39.61	-33.63	7.41
1801	100	40	0	0	40	40	0	30.01	-15.72	-21.75
1802	0	100	100	0	0	0	0	47.99	69.33	45.87
1803	0	0	100	0	70	0	40	51.41	38.87	64.56
1804	40	100	0	0	0	100	40	16.03	8.38	-24.65
1805	0	100	0	40	0	100	40	13.62	7.94	-12.9
1806	40	70	0	0	0	40	0	40.57	12.92	-23.4
1807	100	40	40	0	0	0	40	29.48	-9.23	-29.13
1808	0	0	70	100	0	0	0	15.69	-2.39	4.75
1809	0	70	70	0	70	0	40	38.85	53.58	42.07
1810	70	70	70	0	0	0	40	27.39	11.62	-5.44
1811	0	100	40	0	0	40	100	16.32	28.79	-10.04
1812	40	100	40	40	0	100	0	13.84	0.6	-9.02
1813	100	40	70	60	0	0	0	23.97	-20.18	-2.17
1814	0	0	70	0	0	70	40	47.54	-29.52	25.42
1815	0	0	0	0	40	0	0	79.8	28.24	22.43
1816	0	0	0	0	40	0	0	79.8	28.24	22.43
1817	100	100	100	60	0	0	0	16.6	-1.05	1.33
1818	70	40	0	0	0	70	100	15.64	15.66	-36.62
1819	40	0	0	0	100	70	70	17.6	11.44	9.79
1820	40	100	0	40	0	100	100	11	9.82	-12.26
1821	40	0	100	0	40	40	100	18.5	9.63	7.79
1822	100	100	0	40	100	0	40	13.92	7.77	2.23
1823	0	100	70	0	70	40	0	35.64	51.9	38.53
1824	0	100	40	40	40	0	40	24.6	47.46	13.17
1825	0	40	0	0	100	40	100	17.14	25.7	11.67
1826	100	40	40	0	100	0	40	17.7	13.4	6.59
1827	40	40	40	0	100	0	100	17.54	24.47	11.65
1828	40	70	0	0	100	0	70	22.13	33.27	16.18
1829	0	100	40	0	0	70	40	21.48	26.4	-5.6
1830	0	0	0	0	100	0	0	65	58	88
1831	0	0	0	0	47.5	0	0	77.33	33	28.86
1832	0	0	0	0	77.5	0	0	68.86	49.86	58.76
1833	0	0	0	0	30	0	0	83.52	21.46	14.84
1834	0	0	0	0	62.5	0	0	72.7	42.08	42.69
1835	40	0	70	0	0	100	40	36.9	-46.25	12.15
1836	0	100	100	40	0	40	100	15.36	18.63	5.64
1837	0	100	0	0	100	40	100	16.99	28.57	11.44
1838	100	0	0	0	0	85	0	47.05	-58.28	-27.63
1839	100	40	40	0	0	40	40	28.22	-15.56	-24.14
1840	40	100	40	0	40	0	100	16.8	29.7	-4.81
1841	70	40	0	80	100	0	0	17.86	5.84	13.3
1842	100	40	100	40	40	0	40	19.07	-10.8	6.99
1843	40	40	0	40	0	100	40	21.78	-16.47	-13.48
1844	40	0	100	0	40	40	40	41.34	-5.85	40.27
1845	0	0	70	40	0	40	100	16.37	11.04	-4.41
1846	40	100	40	40	0	100	40	10.51	5.86	-10.98
1847	100	40	0	0	40	40	40	24.15	-2.78	-22.46
1848	0	0	0	0	40	0	0	79.8	28.24	22.43
1849	0	0	0	0	70	0	0	70.52	46.43	50.18
1850	0	0	40	0	40	0	40	56	27.17	27.77
1851	10	10	55	0	0	0	0	82.79	-1.41	36.29
1852	100	40	0	80	0	0	100	11.06	11.21	-15
1853	40	0	70	40	0	40	0	47.19	-31.47	23.61
1854	10	20	20	0	0	0	0	80.34	8.04	3.49
1855	10	10	10	40	0	0	0	63.12	1.24	-2.96
1856	70	100	0	80	0	0	70	11.96	11.23	-9.32
1857	40	0	70	0	0	70	0	58.08	-56.5	29.58
1858	70	0	70	0	0	40	0	55	-53.54	18.05
1859	100	0	0	0	100	0	0	26.6	2.02	13.69
1860	0	40	0	40	70	0	0	43.86	41.39	33.21
1861	0	47.5	0	0	0	0	0	71.74	34.18	-9.4
1862	0	95	0	0	0	0	0	49.51	72.6	-5.88
1863	0	30	0	0	0	0	0	80.34	21.39	-8.87
1864	0	77.5	0	0	0	0	0	56.85	59.15	-8.44
1865	0	10	0	0	0	0	0	90.04	8.17	-7.16
1866	0	62.5	0	0	0	0	0	64.21	46.33	-9.36
1867	0	2	0	0	0	0	0	93.9	2.98	-6.26
1868	70	0	100	0	0	0	0	59.63	-42.6	43.88
1869	70	40	40	80	0	0	0	21.09	-4.4	-3.4
1870	0	70	100	80	40	0	0	23.44	19.54	20.85
1871	100	0	70	0	0	70	0	44.97	-69.62	7.6
1872	70	0	70	80	0	70	0	21.31	-23.3	6.88
1873	100	100	0	0	100	100	0	13.47	-0.45	-0.69
1874	40	0	100	80	0	40	0	25.48	-17.86	18.15
1875	0	100	70	40	0	0	0	34.49	49.62	21.24
1876	10	0	100	0	0	0	0	84.77	-9.04	85.49
1877	85	85	10	0	0	0	0	30.59	17.8	-39.09
1878	0	100	0	80	100	0	0	22.05	24	21.78
1879	100	100	0	0	0	100	100	12.67	13.77	-28.95
1880	85	85	85	40	0	0	0	22.31	1.75	0.57
1881	0	0	0	0	70	0	0	70.52	46.43	50.18
1882	0	0	0	0	70	0	0	70.52	46.43	50.18
1883	40	0	0	0	100	0	40	35.89	33.49	37.01
1884	0	0	0	80	70	0	100	12.4	12.59	1.91
1885	20	0	0	0	0	100	70	28.06	-18.74	-23.45
1886	0	0	100	0	0	40	40	53.8	-13.75	49.71
1887	70	20	20	20	0	0	0	50.93	-16.89	-21.75
1888	0	0	0	40	70	70	70	17.77	9	4.33
1889	100	0	0	0	40	40	0	38.11	-30.62	-22.12
1890	40	40	0	0	40	40	40	34.38	13.41	-7.66
1891	0	0	0	40	70	70	100	12.89	10.98	-0.69
1892	40	30	30	80	0	0	0	26.37	-0.67	-0.72
1893	0	0	0	100	0	100	100	10.25	5.97	-0.57
1894	40	40	40	40	40	40	0	34.6	3.04	15.65
1895	20	40	70	80	0	0	0	26.27	3.46	13.32
1896	0	0	100	0	0	100	40	41.74	-46.14	34.46
1897	0	0	0	80	100	70	70	12.7	6.43	5.5
1898	0	0	70	0	70	100	0	39.24	-15.39	40.16
1899	0	0	0	0	3	0	0	93.84	3.48	-4.01
1900	0	0	100	80	40	40	0	26.19	-0.73	23.73
1901	0	100	0	80	40	0	100	12.02	14.18	0.95
1902	95	92.47	92.47	0	0	0	0	25.24	-1.16	-2.05
1903	40	31.11	31.11	0	0	0	0	64.04	0.95	-3.47
1904	0	0	70	20	0	0	0	78.33	-4.36	52.11
1905	100	0	0	20	0	0	100	16.98	29.33	-53.65
1906	100	40	20	80	0	0	0	18.5	-7.01	-13.06
1907	0	0	40	20	0	40	0	68.02	-24.77	22.33
1908	20	0	100	40	0	0	0	58.63	-11.29	56.88
1909	70	0	0	80	0	40	70	14.21	3.85	-13.33
1910	0	0	40	80	100	70	0	19.21	3.92	16.47
1911	40	40	0	40	40	40	0	34.29	4.71	1.54
1912	0	0	0	20	0	100	70	25.34	-16.16	-17.9
1913	0	0	100	80	100	70	0	20.14	3.83	18.32
1914	0	0	0	0	70	0	0	70.52	46.43	50.18
1915	0	0	0	0	70	0	0	70.52	46.43	50.18
1916	100	70	40	0	0	40	0	29.03	-17.78	-21.22
1917	0	0	100	0	40	0	70	39.9	28.33	40.97
1918	40	20	20	60	0	0	0	40.87	-3.51	-5.71
1919	40	0	0	0	70	100	0	30.97	-21.19	10.09
1920	70	100	70	0	0	0	40	22.21	24.24	-7.96
1921	40	40	0	0	70	0	0	46.4	38.37	23.71
1922	0	0	70	0	0	40	100	21.09	14.82	-7.61
1923	0	0	100	0	0	0	70	44.22	13.32	36.97
1924	0	0	40	40	0	40	70	27.28	1.79	-5.45
1925	0	40	100	0	100	0	40	42.73	51.59	55.47
1926	0	0	70	0	0	0	100	24.12	28.88	-9.46
1927	100	0	40	0	0	40	40	34.83	-32.15	-21.48
1928	0	0	100	0	0	100	70	29.27	-26.68	19.03
1929	0	0	40	0	70	0	40	50.7	39.63	44.69
1930	0	70	0	40	0	40	70	18.88	20.26	-16.3
1931	70	0	40	0	0	0	100	18.77	22.66	-39.93
1932	0	0	0	0	0	0	0	95	1.5	-6
1933	40	40	100	0	0	100	0	39.13	-48.65	26.19
1934	100	0	70	0	0	0	40	35.94	-34.1	-8.74
1935	100	100	0	0	40	0	40	17.7	16.29	-22.09
1936	40	100	40	0	70	0	0	35.72	51.21	30.76
1937	100	0	0	0	70	0	40	23.71	0.61	-12.96
1938	100	0	20	60	0	0	0	31.6	-26.33	-21.61
1939	100	40	40	0	0	100	0	33.4	-47	-10.79
1940	20	100	20	60	0	0	0	24.82	35.19	-2.86
1941	40	70	70	0	0	0	40	33.69	26.44	5.9
1942	70	0	40	40	0	0	70	22.99	2.83	-20.69
1943	100	0	0	40	40	100	0	24.48	-29.21	-8.5
1944	70	70	0	0	70	70	0	21.13	5.33	-0.12
1945	0	0	40	40	100	0	40	34.93	34.08	41.53
1946	0	100	100	40	0	100	0	16.74	4.43	6.11
1947	0	0	0	0	70	0	0	70.52	46.43	50.18
1948	0	0	0	0	70	0	0	70.52	46.43	50.18
1949	70	0	0	0	100	0	40	27.21	20.41	19.68
1950	0	0	40	0	100	100	40	23.77	4.11	22.63
1951	100	70	0	0	40	0	40	20.47	11.46	-25.64
1952	100	0	40	40	40	0	40	24.41	-8.5	-5.95
1953	70	100	0	0	0	40	40	19.74	21.78	-32.14
1954	40	0	0	80	70	70	0	17.68	-3.89	7.61
1955	0	40	0	80	70	40	0	20.88	10.1	13.13
1956	70	0	40	0	0	70	100	17.58	4.21	-26.54
1957	0	0	70	40	100	0	70	26.43	29.51	28.47
1958	0	0	100	80	70	0	40	21.84	14.33	19.6
1959	0	0	70	80	0	70	70	15.07	-0.7	3.6
1960	70	0	0	80	40	40	0	20.01	-7.91	-0.99
1961	0	40	0	40	100	40	40	24.92	27.67	25.79
1962	0	0	0	0	55	0	0	74.83	37.82	35.36
1963	0	0	0	0	85	0	0	67.16	53.39	67.57
1964	0	0	0	0	40	0	0	79.8	28.24	22.43
1965	0	0	0	0	70	0	0	70.52	46.43	50.18
1966	0	0	0	0	0.8	0	0	94.76	1.9	-5.6
1967	40	0	100	40	100	100	0	23.05	-4.65	23.04
1968	40	0	40	0	0	70	100	17.92	6.25	-24.02
1969	40	100	100	40	40	0	40	20.53	33.48	14.04
1970	0	40	70	80	0	0	100	12.4	12.78	0.15
1971	40	0	70	0	0	70	100	18.23	0.3	-10.65
1972	40	70	0	0	0	40	100	15.28	25.96	-33.72
1973	40	100	100	0	0	40	40	24.7	27.01	10.33
1974	0	40	0	80	0	40	70	14.48	8.39	-7.71
1975	0	100	0	80	70	40	0	17.8	14.12	11.17
1976	0	100	0	40	70	70	0	20.52	22.73	12.23
1977	0	40	0	80	0	100	0	18.3	-15.2	-2.68
1978	70	0	0	0	40	100	40	25.94	-21.71	-12.8
1979	100	100	40	40	0	40	40	13.13	5.96	-17.16
1980	0	0	0	0	70	0	0	70.52	46.43	50.18
1981	0	0	0	0	0	100	0	60	-75	0
1982	0	40	70	40	70	0	0	43.77	40.19	49.27
1983	70	20	70	0	0	0	0	54.66	-28.67	13.93
1984	70	0	100	40	0	100	0	34.37	-52.96	21.25
1985	100	0	0	40	0	0	0	41.19	-27.41	-38.39
1986	0	0	0	40	0	0	100	17.04	32.75	-39.36
1987	100	70	40	80	0	0	0	15.75	-1.62	-7.35
1988	40	40	0	0	0	0	40	44.11	19.42	-33.09
1989	55	70	40	0	0	0	0	42.92	20.09	-9.21
1990	20	100	70	0	0	0	0	42.42	59.29	21.01
1991	100	0	0	0	0	100	0	45.69	-61.51	-24.28
1992	0	0	0	100	0	40	0	15.19	-3.7	0.26
1993	0	0	100	0	0	0	0	88.94	-4.04	92.37
1994	0	0	40	0	0	0	0	92.3	-2.85	30.21
1995	0	0	85	0	0	0	0	89.63	-4.12	78.1
1996	0	0	20	0	0	0	0	93.66	-1.17	11.88
1997	0	0	70	0	0	0	0	90.44	-4.21	61.28
1998	0	0	5	0	0	0	0	94.66	0.82	-1.43
1999	0	0	55	0	0	0	0	91.32	-3.67	45.02
2000	0	0	100	100	0	0	0	15.37	-3.2	6.36
2001	55	40	55	0	0	0	0	53.99	-4.11	5.72
2002	70	0	0	80	0	0	0	26.43	-10.25	-15.17
2003	100	70	0	0	0	0	0	33.65	3.36	-48.78
2004	0	70	0	40	0	0	40	31.64	34.06	-13.68
2005	100	10	100	0	0	0	0	46.72	-60.13	21.41
2006	40	0	0	0	0	40	0	68.49	-33.91	-18.74
2007	0	70	70	0	100	0	0	50.98	67.52	69.61
2008	0	0	0	80	0	100	0	24.09	-27.44	0.27
2009	100	0	100	80	0	0	0	20.74	-23.54	7.57
2010	0	40	70	80	40	0	0	26.64	15.14	21.16
2011	0	0	0	40	0	40	0	58.92	-19.15	-3.11
2012	70	0	70	40	0	100	0	34.55	-52.57	12.53
2013	0	0	0	0	0	100	0	60	-75	0
2014	0	0	0	0	0	100	0	60	-75	0
2015	0	0	70	40	40	40	0	46.98	1.43	40.46
2016	0	40	0	0	40	0	100	20.46	38.46	-17.59
2017	0	0	0	20	100	70	0	35.01	18.31	40.42
2018	40	20	0	0	0	0	40	49.97	11.24	-34.46
2019	100	100	20	20	0	0	0	22.16	12.41	-33
2020	0	100	0	0	40	0	40	35.07	58.51	10.91
2021	40	0	0	80	0	70	70	14.25	1.71	-9.5
2022	70	20	40	40	0	0	0	42.13	-17.78	-7.34
2023	20	0	40	80	0	0	0	32.91	-5.33	6.74
2024	0	0	0	0	40	70	100	16.12	15.46	-18.45
2025	100	0	0	20	0	0	40	34.92	-8.08	-47.47
2026	0	0	0	40	70	70	0	33.68	3.59	21.08
2027	70	20	100	80	0	0	0	22.22	-12.76	12.58
2028	70	0	0	80	0	70	100	11.36	7.12	-11.39
2029	0	0	0	20	0	70	100	16.56	15.42	-32.12
2030	70	0	0	0	0	70	70	27.32	-6.42	-36.1
2031	70	0	0	40	0	40	100	14.82	16.39	-34.3
2032	0	0	0	0	70	70	70	23.1	12.38	5.45
2033	0	0	0	0	1.2	0	0	94.53	2.29	-5.21
2034	90	85.34	85.34	0	0	0	0	27.62	-0.74	-2.28
2035	35	26.9	26.9	0	0	0	0	67.89	1.01	-3.67
2036	0	0	40	80	40	40	0	26.26	-0.31	14.49
2037	20	0	0	40	0	100	0	41.64	-53.6	-3.67
2038	0	0	40	40	40	40	0	47.28	1.72	28.07
2039	0	0	0	40	100	100	100	11.64	7.01	4.19
2040	0	0	70	40	100	100	0	25.87	-0.88	28.31
2041	0	100	0	0	40	100	0	18.61	12.16	-5.98
2042	20	20	100	20	0	0	0	62.79	-1.3	60.34
2043	0	0	0	80	0	40	70	16.53	5.41	-9.8
2044	40	100	100	20	0	0	0	32.07	39.11	20.63
2045	40	40	40	0	0	40	0	51.1	-14.04	1.79
2046	0	0	0	0	0	100	0	60	-75	0
2047	0	0	0	0	0	100	0	60	-75	0
2048	40	0	0	0	70	0	100	17.69	25.96	-9.04
2049	40	70	0	0	0	70	0	34.76	-3.98	-22.03
2050	70	0	0	0	70	70	70	17.24	3.19	-6.42
2051	100	0	40	0	70	0	0	32.54	-13.11	6.81
2052	70	0	0	40	70	0	0	32.35	6.66	7.96
2053	0	0	70	0	40	40	70	32.3	13.96	20.17
2054	100	0	40	0	100	0	40	20.44	4.7	10.23
2055	0	0	70	40	0	0	40	46.26	3.48	24.44
2056	0	0	70	0	0	40	70	37.38	-1.15	11.71
2057	70	100	0	100	0	0	0	11.93	6.4	1.15
2058	70	40	70	0	0	40	0	42.45	-29.74	8.89
2059	0	40	0	40	40	100	0	25.1	-17.14	2.37
2060	70	40	100	0	0	0	40	33.54	-5.96	14.21
2061	100	0	70	60	0	0	0	29.84	-34.93	1.13
2062	40	70	0	0	40	0	40	31.51	36.04	-6.73
2063	70	70	40	0	0	100	0	26.82	-27.33	-11.52
2064	40	0	70	0	40	0	0	62.24	6.78	46.49
2065	40	0	0	0	40	70	40	32.91	-10.54	-8.38
2066	0	0	40	40	0	70	70	24.1	-6.58	-4.11
2067	0	0	100	40	0	40	100	17.02	8.94	5.63
2068	0	40	40	0	100	100	0	26.19	7.86	27.51
2069	40	0	70	0	0	0	70	36.25	3.56	0.93
2070	100	40	100	40	40	0	0	26.02	-18	15.64
2071	100	0	40	0	0	100	40	31.5	-39.46	-13.34
2072	40	20	0	60	0	0	0	41.69	-1.34	-14.21
2073	40	40	100	0	0	0	100	19.47	21.47	-0.05
2074	100	40	100	40	0	40	0	26.04	-34.13	9.58
2075	40	0	100	0	40	100	0	40.95	-40.87	36.67
2076	0	40	0	40	0	70	70	19.55	5.64	-16.6
2077	100	100	100	0	0	40	0	21.36	-8.46	-2.61
2078	0	40	0	40	40	70	0	31.55	0.97	5.62
2079	0	0	0	0	0	100	0	60	-75	0
2080	0	0	0	0	0	100	0	60	-75	0
2081	100	100	100	40	0	40	0	16.4	-6.56	-1.54
2082	0	0	100	0	40	40	70	32.74	14	30.85
2083	40	0	0	0	70	40	100	15.27	17.14	-7.78
2084	0	40	40	0	40	100	100	14.93	10.78	-3.22
2085	70	0	70	0	0	40	100	17.96	3.54	-17.29
2086	70	40	0	0	70	0	100	14.57	19.94	-10.22
2087	0	40	0	40	40	100	100	12.3	7.85	-6.52
2088	40	0	40	0	0	100	70	26.3	-22.34	-11.09
2089	0	0	100	40	40	40	100	16.6	11.63	9.84
2090	70	0	100	0	0	40	70	27.05	-17.28	6.48
2091	100	0	0	0	40	100	100	14.38	4.88	-22.12
2092	0	40	0	80	0	70	0	21.57	-7.76	-2.86
2093	0	0	100	80	0	70	40	19.66	-9.17	12.21
2094	0	0	100	0	0	0	0	88.94	-4.04	92.37
2095	0	0	47.5	0	0	0	0	91.82	-3.26	37.51
2096	0	0	77.5	0	0	0	0	90.04	-4.16	69.61
2097	0	0	30	0	0	0	0	92.93	-2.11	20.82
2098	0	0	62.5	0	0	0	0	90.89	-3.94	53.08
2099	40	40	40	40	0	100	40	21.57	-17.94	-1.68
2100	40	40	100	0	40	40	0	45.44	2.82	46.87
2101	0	0	70	0	40	100	70	23.58	-9.36	11.66
2102	70	100	0	0	40	0	40	21.65	29.32	-14.5
2103	0	40	70	80	0	0	40	20.93	9.26	8.44
2104	0	100	0	40	100	40	40	22.72	26.98	21.36
2105	40	100	0	0	40	0	70	21.21	36.13	-8.44
2106	100	0	70	0	70	0	40	23.65	-4.59	8.44
2107	100	0	100	40	40	40	0	27.83	-35.63	17.79
2108	70	100	0	0	70	40	0	21.98	20.91	2.61
2109	0	0	100	40	70	0	70	27.68	26.56	29.09
2110	100	40	0	80	0	70	0	16.46	-10.43	-11.04
2111	70	0	40	0	100	70	0	26.98	0.34	23.36
2112	0	0	0	0	0	100	0	60	-75	0
2113	0	0	0	0	0	40	0	80.47	-24.56	-3.87
2114	40	0	0	0	0	0	70	38.11	18.29	-45.05
2115	0	0	0	0	100	40	0	50.77	38.67	64.76
2116	40	100	40	40	0	0	0	27.45	35.74	-3.21
2117	10	10	30	0	0	0	0	84.39	0.34	13.68
2118	70	0	100	0	0	40	0	53.8	-55.05	37.54
2119	70	0	40	40	0	0	0	46.81	-26.12	-5.92
2120	100	0	40	0	0	100	0	43.9	-68.43	-5.67
2121	70	40	0	0	0	0	70	26.35	22.12	-46.73
2122	40	0	70	0	0	40	0	64.55	-41.45	32.7
2123	100	0	0	0	0	0	100	19.01	34.61	-62.55
2124	0	70	0	0	100	0	0	50.58	68.4	65.16
2125	0	0	47.5	0	0	0	0	91.82	-3.26	37.51
2126	0	0	95	0	0	0	0	89.13	-4.06	88.35
2127	0	0	30	0	0	0	0	92.93	-2.11	20.82
2128	0	0	77.5	0	0	0	0	90.04	-4.16	69.61
2129	0	0	10	0	0	0	0	94.32	0.15	3.04
2130	0	0	62.5	0	0	0	0	90.89	-3.94	53.08
2131	0	0	2	0	0	0	0	94.85	1.21	-4.07
2132	100	0	0	40	0	100	0	33.42	-44.56	-17.91
2133	0	0	40	0	40	40	0	64.86	3.61	39
2134	100	30	100	0	0	0	0	41.15	-48.29	15.72
2135	20	10	10	0	0	0	0	81.95	-0.83	-8.26
2136	0	0	100	40	70	0	0	51.75	31.32	66.18
2137	70	40	40	0	0	0	0	49.63	-11.13	-12.58
2138	100	0	40	100	0	40	0	12.91	-6.81	-0.61
2139	55	30	85	0	0	0	0	56.13	-13.14	32.5
2140	100	0	40	100	0	100	0	12.64	-9.2	1.4
2141	70	100	70	40	0	0	0	22.34	17.67	-1.79
2142	100	70	0	40	0	0	0	25.31	2.23	-35.53
2143	70	100	100	40	0	0	0	22.08	15.59	7.09
2144	70	40	0	40	0	0	0	38.98	-2.29	-28.34
2145	0	0	0	0	0	40	0	80.47	-24.56	-3.87
2146	0	0	0	0	0	40	0	80.47	-24.56	-3.87
2147	0	0	0	20	40	0	70	33.69	27.15	-7.51
2148	20	0	0	40	0	0	70	30.3	16.05	-29.65
2149	100	0	0	20	0	0	0	48.98	-31.63	-45.54
2150	0	100	0	40	70	0	40	26.05	40.61	18.83
2151	40	40	40	0	40	0	40	40.61	27.14	10.96
2152	100	0	20	0	0	100	0	44.71	-65.27	-14.99
2153	0	0	0	80	0	40	100	11.89	11.29	-12.26
2154	0	40	0	0	40	0	70	33.11	39.05	-5.85
2155	0	20	100	40	0	0	0	57.63	5.32	58.83
2156	40	0	0	0	0	40	70	33.13	3.7	-37
2157	0	0	0	0	100	0	70	33.84	40.46	37.55
2158	40	40	0	40	40	40	40	25.63	9.58	-3.79
2159	40	0	0	40	40	40	40	30.9	0.24	-4.24
2160	0	70	20	40	0	0	0	43.64	36.12	1.49
2161	70	70	40	20	0	0	0	34.11	8.51	-13.67
2162	0	0	0	20	70	70	0	39.84	5.12	24.8
2163	0	0	0	0	40	100	100	14.74	6.75	-15.35
